FALSE,TRUE,#8CB4CE,かめのぞき,瓶覗,瓶覗(かめのぞき),,かめのぞき(瓶覗),瓶覗(かめのぞき)
FALSE,FALSE,#A9CEEC,水色,水色,,,水色(水色),水色(水色)
FALSE,FALSE,#5E7184,藍鼠（あいねず）,藍鼠 (存在しないページ),,,藍鼠（あいねず）(藍鼠 (存在しないページ)),藍鼠 (存在しないページ)(藍鼠（あいねず）)
TRUE,FALSE,#95C0EC,空色,空色,空色,,空色(空色),空色(空色)
FALSE,FALSE,#0067C0,青,青,,,青(青),青(青)
TRUE,FALSE,#2E4B71,藍色,藍色,藍色,,藍色(藍色),藍色(藍色)
FALSE,FALSE,#20324E,濃藍（こいあい）,濃藍 (存在しないページ),,,濃藍（こいあい）(濃藍 (存在しないページ)),濃藍 (存在しないページ)(濃藍（こいあい）)
FALSE,FALSE,#92AFE4,勿忘草（わすれなぐさ）色,勿忘草色 (存在しないページ),,,勿忘草（わすれなぐさ）色(勿忘草色 (存在しないページ)),勿忘草色 (存在しないページ)(勿忘草（わすれなぐさ）色)
FALSE,FALSE,#3D7CCE,露草色,露草色,,,露草色(露草色),露草色(露草色)
FALSE,TRUE,#3C639B,はなだ色,縹色,縹色(はなだ色),,はなだ色(縹色),縹色(はなだ色)
FALSE,FALSE,#3D496B,紺青（こんじょう）,紺青 (色),,,紺青（こんじょう）(紺青 (色)),紺青 (色)(紺青（こんじょう）)
TRUE,FALSE,#3451A4,るり色,瑠璃色,瑠璃色(るり色),,るり色(瑠璃色),瑠璃色(るり色)
FALSE,FALSE,#324784,るり紺,瑠璃紺 (存在しないページ),,,るり紺(瑠璃紺 (存在しないページ)),瑠璃紺 (存在しないページ)(るり紺)
FALSE,FALSE,#333C5E,紺色,紺色,,,紺色(紺色),紺色(紺色)
TRUE,FALSE,#4C5DAB,かきつばた色,杜若色 (存在しないページ),杜若色(かきつばた色),,かきつばた色(杜若色 (存在しないページ)),杜若色 (存在しないページ)(かきつばた色)
FALSE,FALSE,#383C57,勝色（かちいろ）,勝色,,,勝色（かちいろ）(勝色),勝色(勝色（かちいろ）)
TRUE,FALSE,#414FA3,群青（ぐんじょう）色,群青色,群青（ぐんじょう）色,,群青（ぐんじょう）色(群青色),群青色(群青（ぐんじょう）色)
FALSE,FALSE,#232538,鉄紺,鉄紺 (存在しないページ),,,鉄紺(鉄紺 (存在しないページ)),鉄紺 (存在しないページ)(鉄紺)
FALSE,FALSE,#6869A8,藤納戸,藤納戸 (存在しないページ),,,藤納戸(藤納戸 (存在しないページ)),藤納戸 (存在しないページ)(藤納戸)
TRUE,FALSE,#4A49AD,ききょう色,桔梗色,桔梗色(ききょう色),,ききょう色(桔梗色),桔梗色(ききょう色)
FALSE,FALSE,#35357D,紺藍,紺藍 (存在しないページ),,,紺藍(紺藍 (存在しないページ)),紺藍 (存在しないページ)(紺藍)
FALSE,TRUE,#A09BD8,藤色,藤色,藤色,,藤色(藤色),藤色(藤色)
FALSE,FALSE,#948BDB,藤紫,藤紫,,,藤紫(藤紫),藤紫(藤紫)
FALSE,FALSE,#704CBC,青紫,青紫,,,青紫(青紫),青紫(青紫)
FALSE,FALSE,#6D52AB,菫（すみれ）色,菫色,,,菫（すみれ）色(菫色),菫色(菫（すみれ）色)
FALSE,FALSE,#675D7E,鳩羽（はとば）色,鳩羽色 (存在しないページ),,,鳩羽（はとば）色(鳩羽色 (存在しないページ)),鳩羽色 (存在しないページ)(鳩羽（はとば）色)
FALSE,FALSE,#7051AA,しょうぶ色,菖蒲色,,,しょうぶ色(菖蒲色),菖蒲色(しょうぶ色)
FALSE,TRUE,#5F4C86,江戸紫,江戸紫,江戸紫,,江戸紫(江戸紫),江戸紫(江戸紫)
FALSE,FALSE,#A260BF,紫,紫,,,紫(紫),紫(紫)
FALSE,TRUE,#775686,古代紫,古代紫,古代紫,,古代紫(古代紫),古代紫(古代紫)
TRUE,FALSE,#47384F,なす紺,茄子紺,茄子紺(なす紺),,なす紺(茄子紺),茄子紺(なす紺)
FALSE,FALSE,#402949,紫紺,紫紺 (存在しないページ),,,紫紺(紫紺 (存在しないページ)),紫紺 (存在しないページ)(紫紺)
TRUE,FALSE,#C27BC8,あやめ色,菖蒲色,菖蒲色(あやめ色),,あやめ色(菖蒲色),菖蒲色(あやめ色)
TRUE,FALSE,#C24DAE,牡丹（ぼたん）色,牡丹色,牡丹（ぼたん）色,,牡丹（ぼたん）色(牡丹色),牡丹色(牡丹（ぼたん）色)
FALSE,FALSE,#C54EA0,赤紫,赤紫,,,赤紫(赤紫),赤紫(赤紫)
FALSE,FALSE,#F1F1F1,白,白,,,白(白),白(白)
FALSE,FALSE,#F2E8EC,胡粉（ごふん）色,胡粉色 (存在しないページ),,,胡粉（ごふん）色(胡粉色 (存在しないページ)),胡粉色 (存在しないページ)(胡粉（ごふん）色)
TRUE,FALSE,#F0E2E0,生成り（きなり）色,生成色,生成り（きなり）色,,生成り（きなり）色(生成色),生成色(生成り（きなり）色)
FALSE,FALSE,#E3D4CA,象牙（ぞうげ）色,象牙色,,,象牙（ぞうげ）色(象牙色),象牙色(象牙（ぞうげ）色)
FALSE,TRUE,#A0A0A0,銀鼠（ぎんねず）,銀鼠 (存在しないページ),銀鼠（ぎんねず）,,銀鼠（ぎんねず）(銀鼠 (存在しないページ)),銀鼠 (存在しないページ)(銀鼠（ぎんねず）)
FALSE,TRUE,#9F9190,茶鼠,茶鼠 (存在しないページ),茶鼠,,茶鼠(茶鼠 (存在しないページ)),茶鼠 (存在しないページ)(茶鼠)
FALSE,FALSE,#868686,鼠色,鼠色,,,鼠色(鼠色),鼠色(鼠色)
FALSE,TRUE,#787C7A,利休鼠,利休鼠,利休鼠,,利休鼠(利休鼠),利休鼠(利休鼠)
FALSE,FALSE,#797A88,鉛色,鉛色 (存在しないページ),,,鉛色(鉛色 (存在しないページ)),鉛色 (存在しないページ)(鉛色)
FALSE,FALSE,#797979,灰色,灰色,,,灰色(灰色),灰色(灰色)
FALSE,TRUE,#605448,すす竹色,煤竹色,煤竹色(すす竹色),,すす竹色(煤竹色),煤竹色(すす竹色)
FALSE,FALSE,#3E2E28,黒茶,黒茶,,,黒茶(黒茶),黒茶(黒茶)
FALSE,FALSE,#313131,墨,墨,,,墨(墨),墨(墨)
FALSE,FALSE,#262626,黒,黒,,,黒(黒),黒(黒)
FALSE,FALSE,#262626,鉄黒,鉄黒 (存在しないページ),,,鉄黒(鉄黒 (存在しないページ)),鉄黒 (存在しないページ)(鉄黒)
FALSE,FALSE,#C74F90,ローズレッド,ローズレッド (存在しないページ),,,ローズレッド(ローズレッド (存在しないページ)),ローズレッド (存在しないページ)(ローズレッド)
FALSE,TRUE,#EF93B6,ローズピンク,ローズピンク (存在しないページ),ローズピンク,,ローズピンク(ローズピンク (存在しないページ)),ローズピンク (存在しないページ)(ローズピンク)
FALSE,FALSE,#AF3168,コチニールレッド,コチニールレッド (存在しないページ),,,コチニールレッド(コチニールレッド (存在しないページ)),コチニールレッド (存在しないページ)(コチニールレッド)
FALSE,FALSE,#B91E68,ルビーレッド,ルビーレッド,,,ルビーレッド(ルビーレッド),ルビーレッド(ルビーレッド)
TRUE,FALSE,#83274E,ワインレッド,ワインレッド,ワインレッド,,ワインレッド(ワインレッド),ワインレッド(ワインレッド)
FALSE,TRUE,#452A35,バーガンディー,ワインレッド,バーガンディー,,バーガンディー(ワインレッド),ワインレッド(バーガンディー)
FALSE,TRUE,#C97F96,オールドローズ,オールドローズ (存在しないページ),オールドローズ,,オールドローズ(オールドローズ (存在しないページ)),オールドローズ (存在しないページ)(オールドローズ)
FALSE,FALSE,#D94177,ローズ,ローズ,,,ローズ(ローズ),ローズ(ローズ)
FALSE,FALSE,#BB1E5E,ストロベリー,ストロベリー,,,ストロベリー(ストロベリー),ストロベリー(ストロベリー)
FALSE,FALSE,#FF87A0,コーラルレッド,コーラルレッド (存在しないページ),,,コーラルレッド(コーラルレッド (存在しないページ)),コーラルレッド (存在しないページ)(コーラルレッド)
FALSE,FALSE,#EB97A8,ピンク,ピンク,,,ピンク(ピンク),ピンク(ピンク)
TRUE,FALSE,#55353B,ボルドー,ワインレッド,ボルドー,,ボルドー(ワインレッド),ワインレッド(ボルドー)
TRUE,FALSE,#FFC9D2,ベビーピンク,ベビーピンク (存在しないページ),ベビーピンク,,ベビーピンク(ベビーピンク (存在しないページ)),ベビーピンク (存在しないページ)(ベビーピンク)
FALSE,TRUE,#DD4157,ポピーレッド,ポピーレッド (存在しないページ),ポピーレッド,,ポピーレッド(ポピーレッド (存在しないページ)),ポピーレッド (存在しないページ)(ポピーレッド)
FALSE,FALSE,#CE314A,シグナルレッド,シグナルレッド,,,シグナルレッド(シグナルレッド),シグナルレッド(シグナルレッド)
TRUE,FALSE,#BE1E3E,カーマイン,カーマイン,カーマイン,,カーマイン(カーマイン),カーマイン(カーマイン)
FALSE,FALSE,#DE424C,レッド,レッド,,,レッド(レッド),レッド(レッド)
FALSE,FALSE,#DE424C,トマトレッド,トマトレッド (存在しないページ),,,トマトレッド(トマトレッド (存在しないページ)),トマトレッド (存在しないページ)(トマトレッド)
FALSE,TRUE,#682A2B,マルーン,マルーン (色),マルーン,,マルーン(マルーン (色)),マルーン (色)(マルーン)
TRUE,FALSE,#ED514E,バーミリオン,バーミリオン,バーミリオン,,バーミリオン(バーミリオン),バーミリオン(バーミリオン)
TRUE,FALSE,#DE4335,スカーレット,スカーレット,スカーレット,,スカーレット(スカーレット),スカーレット(スカーレット)
FALSE,TRUE,#AC5647,テラコッタ,テラコッタ,テラコッタ,,テラコッタ(テラコッタ),テラコッタ(テラコッタ)
TRUE,FALSE,#FFA594,サーモンピンク,サーモンピンク,サーモンピンク,,サーモンピンク(サーモンピンク),サーモンピンク(サーモンピンク)
FALSE,FALSE,#FBCCC3,シェルピンク,シェルピンク (存在しないページ),,,シェルピンク(シェルピンク (存在しないページ)),シェルピンク (存在しないページ)(シェルピンク)
FALSE,FALSE,#F1BEB1,ネールピンク,ネールピンク (存在しないページ),,,ネールピンク(ネールピンク (存在しないページ)),ネールピンク (存在しないページ)(ネールピンク)
